iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SUR,South America,Suriname,2022-02-16,77450.0,116.0,136.0,1304.0,1.0,1.857,125314.297,187.688,220.048,2109.875,1.618,3.005,0.52,,,,,0.0,137.0,,,,,222.0,50.0,0.008,60.86,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-17,77549.0,99.0,120.857,1307.0,3.0,1.857,125474.479,160.182,195.547,2114.729,4.854,3.005,0.52,,,,,0.0,134.0,,,,,217.0,50.0,0.008,60.86,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-18,77634.0,85.0,108.286,1309.0,2.0,1.571,125612.009,137.53,175.207,2117.965,3.236,2.543,0.52,,,,,0.0,131.0,,,,,212.0,50.0,0.008,60.86,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-19,77686.0,52.0,101.571,1309.0,0.0,1.571,125696.146,84.136,164.343,2117.965,0.0,2.543,0.52,,,,,0.0,128.0,,,,,207.0,50.0,0.008,60.86,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-20,77716.0,30.0,97.143,1310.0,1.0,1.571,125744.686,48.54,157.177,2119.583,1.618,2.543,0.52,500770.0,265860.0,234910.0,44288.0,0.0,123.0,81.02,43.02,38.01,7.17,199.0,48.0,0.008,60.85,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-21,77810.0,94.0,86.714,1314.0,4.0,1.571,125896.778,152.092,140.304,2126.055,6.472,2.543,0.52,,,,,0.0,131.0,,,,,212.0,51.0,0.008,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-22,77880.0,70.0,78.0,1314.0,0.0,1.571,126010.038,113.26,126.204,2126.055,0.0,2.543,0.52,,,,,0.0,140.0,,,,,227.0,54.0,0.009,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-23,77935.0,55.0,69.286,1314.0,0.0,1.429,126099.028,88.99,112.104,2126.055,0.0,2.311,0.53,,,,,0.0,149.0,,,,,241.0,57.0,0.009,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-24,78016.0,81.0,66.714,1315.0,1.0,1.143,126230.086,131.058,107.944,2127.673,1.618,1.849,0.56,,,,,0.0,158.0,,,,,256.0,60.0,0.01,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-25,78070.0,54.0,62.286,1315.0,0.0,0.857,126317.459,87.372,100.778,2127.673,0.0,1.387,0.58,,,,,0.0,167.0,,,,,270.0,63.0,0.01,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-26,78092.0,22.0,58.0,1316.0,1.0,1.0,126353.055,35.596,93.844,2129.291,1.618,1.618,0.59,,,,,0.0,175.0,,,,,283.0,66.0,0.011,50.67,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-27,78123.0,31.0,58.143,1316.0,0.0,0.857,126403.213,50.158,94.075,2129.291,0.0,1.387,0.61,502059.0,266344.0,235715.0,45611.0,0.0,184.0,81.23,43.09,38.14,7.38,298.0,69.0,0.011,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-02-28,78216.0,93.0,58.0,1317.0,1.0,0.429,126553.687,150.474,93.844,2130.909,1.618,0.693,0.62,,,,,0.0,172.0,,,,,278.0,65.0,0.011,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-01,78294.0,78.0,59.143,1317.0,0.0,0.429,126679.891,126.204,95.693,2130.909,0.0,0.693,0.63,,,,,0.0,160.0,,,,,259.0,61.0,0.01,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-02,78353.0,59.0,59.714,1317.0,0.0,0.429,126775.353,95.462,96.618,2130.909,0.0,0.693,0.64,,,,,0.0,149.0,,,,,241.0,57.0,0.009,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-03,78394.0,41.0,54.0,1317.0,0.0,0.286,126841.691,66.338,87.372,2130.909,0.0,0.462,0.65,,,,,0.0,137.0,,,,,222.0,54.0,0.009,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-04,78454.0,60.0,54.857,1317.0,0.0,0.286,126938.772,97.08,88.759,2130.909,0.0,0.462,0.66,,,,,0.0,125.0,,,,,202.0,50.0,0.008,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-05,78487.0,33.0,56.429,1318.0,1.0,0.286,126992.166,53.394,91.302,2132.527,1.618,0.462,0.67,,,,,0.0,113.0,,,,,183.0,46.0,0.007,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-06,78511.0,24.0,55.429,1318.0,0.0,0.286,127030.998,38.832,89.684,2132.527,0.0,0.462,0.66,502768.0,266637.0,236131.0,46313.0,0.0,101.0,81.35,43.14,38.21,7.49,163.0,42.0,0.007,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-07,78579.0,68.0,51.857,1319.0,1.0,0.286,127141.022,110.024,83.905,2134.145,1.618,0.462,0.66,,,,,0.0,101.0,,,,,163.0,41.0,0.007,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-08,78623.0,44.0,47.0,1319.0,0.0,0.286,127212.214,71.192,76.046,2134.145,0.0,0.462,0.65,,,,,0.0,101.0,,,,,163.0,41.0,0.007,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-09,78654.0,31.0,43.0,1319.0,0.0,0.286,127262.372,50.158,69.574,2134.145,0.0,0.462,0.66,,,,,0.0,101.0,,,,,163.0,40.0,0.006,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-10,78705.0,51.0,44.429,1319.0,0.0,0.286,127344.89,82.518,71.886,2134.145,0.0,0.462,0.67,,,,,0.0,101.0,,,,,163.0,40.0,0.006,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-11,78740.0,35.0,40.857,1320.0,1.0,0.429,127401.52,56.63,66.107,2135.763,1.618,0.693,0.68,,,,,0.0,101.0,,,,,163.0,39.0,0.006,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-12,78754.0,14.0,38.143,1321.0,1.0,0.429,127424.172,22.652,61.715,2137.381,1.618,0.693,0.68,,,,,0.0,102.0,,,,,165.0,39.0,0.006,50.66,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-13,78763.0,9.0,36.0,1321.0,0.0,0.429,127438.734,14.562,58.248,2137.381,0.0,0.693,0.67,503479.0,266903.0,236576.0,,0.0,102.0,81.46,43.18,38.28,,165.0,38.0,0.006,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-14,78793.0,30.0,30.571,1321.0,0.0,0.286,127487.274,48.54,49.465,2137.381,0.0,0.462,0.67,503489.0,266905.0,236584.0,46907.0,10.0,88.0,81.46,43.19,38.28,7.59,142.0,33.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-15,78828.0,35.0,29.286,1322.0,1.0,0.429,127543.904,56.63,47.384,2138.999,1.618,0.693,0.69,,,,,0.0,76.0,,,,,123.0,28.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-16,78860.0,32.0,29.429,1322.0,0.0,0.429,127595.681,51.776,47.616,2138.999,0.0,0.693,0.71,,,,,0.0,63.0,,,,,102.0,24.0,0.004,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-17,78893.0,33.0,26.857,1322.0,0.0,0.429,127649.075,53.394,43.455,2138.999,0.0,0.693,0.74,,,,,0.0,50.0,,,,,81.0,19.0,0.003,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-18,78916.0,23.0,25.143,1323.0,1.0,0.429,127686.289,37.214,40.681,2140.617,1.618,0.693,0.77,503538.0,266930.0,236608.0,46931.0,0.0,37.0,81.47,43.19,38.28,7.59,60.0,15.0,0.002,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-19,78928.0,12.0,24.857,1323.0,0.0,0.286,127705.705,19.416,40.219,2140.617,0.0,0.462,0.78,503936.0,267084.0,236852.0,47265.0,398.0,80.0,81.54,43.21,38.32,7.65,129.0,31.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-20,78946.0,18.0,26.143,1323.0,0.0,0.286,127734.829,29.124,42.299,2140.617,0.0,0.462,0.8,,,,,0.0,76.0,,,,,123.0,30.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-21,79025.0,79.0,33.143,1324.0,1.0,0.429,127862.651,127.822,53.625,2142.235,1.618,0.693,0.8,,,,,0.0,85.0,,,,,138.0,35.0,0.006,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-22,79055.0,30.0,32.429,1324.0,0.0,0.286,127911.191,48.54,52.47,2142.235,0.0,0.462,0.76,,,,,0.0,94.0,,,,,152.0,38.0,0.006,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-23,79100.0,45.0,34.286,1324.0,0.0,0.286,127984.001,72.81,55.474,2142.235,0.0,0.462,0.74,,,,,0.0,103.0,,,,,167.0,42.0,0.007,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-24,79112.0,12.0,31.286,1324.0,0.0,0.286,128003.417,19.416,50.62,2142.235,0.0,0.462,0.72,,,,,0.0,112.0,,,,,181.0,45.0,0.007,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-25,79133.0,21.0,31.0,1324.0,0.0,0.143,128037.395,33.978,50.158,2142.235,0.0,0.231,0.7,,,,,0.0,120.0,,,,,194.0,49.0,0.008,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-26,79150.0,17.0,31.714,1324.0,0.0,0.143,128064.901,27.506,51.314,2142.235,0.0,0.231,0.67,,,,,0.0,74.0,,,,,120.0,31.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-27,79155.0,5.0,29.857,1324.0,0.0,0.143,128072.991,8.09,48.309,2142.235,0.0,0.231,0.62,504529.0,267335.0,237194.0,47795.0,0.0,74.0,81.63,43.25,38.38,7.73,120.0,31.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-28,79173.0,18.0,21.143,1324.0,0.0,0.0,128102.115,29.124,34.209,2142.235,0.0,0.0,0.57,,,,,0.0,71.0,,,,,115.0,30.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-29,79188.0,15.0,19.0,1324.0,0.0,0.0,128126.385,24.27,30.742,2142.235,0.0,0.0,0.53,,,,,0.0,68.0,,,,,110.0,28.0,0.005,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-30,79202.0,14.0,14.571,1324.0,0.0,0.0,128149.037,22.652,23.577,2142.235,0.0,0.0,0.54,,,,,0.0,65.0,,,,,105.0,26.0,0.004,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-03-31,79221.0,19.0,15.571,1324.0,0.0,0.0,128179.779,30.742,25.195,2142.235,0.0,0.0,0.55,,,,,0.0,62.0,,,,,100.0,25.0,0.004,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-01,79229.0,8.0,13.714,1325.0,1.0,0.143,128192.724,12.944,22.19,2143.853,1.618,0.231,0.53,,,,,0.0,60.0,,,,,97.0,23.0,0.004,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-02,79229.0,0.0,11.286,1325.0,0.0,0.143,128192.724,0.0,18.26,2143.853,0.0,0.231,0.51,,,,,0.0,57.0,,,,,92.0,21.0,0.003,50.65,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-03,79232.0,3.0,11.0,1325.0,0.0,0.143,128197.578,4.854,17.798,2143.853,0.0,0.231,0.48,504905.0,267473.0,237432.0,48126.0,0.0,54.0,81.69,43.28,38.42,7.79,87.0,20.0,0.003,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-04,79236.0,4.0,9.0,1325.0,0.0,0.143,128204.05,6.472,14.562,2143.853,0.0,0.231,0.44,,,,,0.0,49.0,,,,,79.0,18.0,0.003,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-05,79241.0,5.0,7.571,1325.0,0.0,0.143,128212.14,8.09,12.251,2143.853,0.0,0.231,0.41,,,,,0.0,44.0,,,,,71.0,17.0,0.003,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-06,79241.0,0.0,5.571,1325.0,0.0,0.143,128212.14,0.0,9.015,2143.853,0.0,0.231,0.47,,,,,0.0,39.0,,,,,63.0,15.0,0.002,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-07,79241.0,0.0,2.857,1325.0,0.0,0.143,128212.14,0.0,4.623,2143.853,0.0,0.231,0.53,,,,,0.0,35.0,,,,,57.0,13.0,0.002,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-08,79241.0,0.0,1.714,1325.0,0.0,0.0,128212.14,0.0,2.774,2143.853,0.0,0.0,0.6,,,,,0.0,30.0,,,,,49.0,12.0,0.002,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-09,79241.0,0.0,1.714,1325.0,0.0,0.0,128212.14,0.0,2.774,2143.853,0.0,0.0,0.67,,,,,0.0,25.0,,,,,40.0,10.0,0.002,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-10,79241.0,0.0,1.286,1325.0,0.0,0.0,128212.14,0.0,2.08,2143.853,0.0,0.0,0.74,,,,,0.0,20.0,,,,,32.0,9.0,0.001,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-11,79241.0,0.0,0.714,1325.0,0.0,0.0,128212.14,0.0,1.156,2143.853,0.0,0.0,0.81,,,,,0.0,20.0,,,,,32.0,9.0,0.001,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-12,79276.0,35.0,5.0,1325.0,0.0,0.0,128268.77,56.63,8.09,2143.853,0.0,0.0,0.89,,,,,0.0,20.0,,,,,32.0,9.0,0.001,50.64,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-13,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.88,,,,,0.0,20.0,,,,,32.0,9.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-14,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.87,,,,,0.0,20.0,,,,,32.0,9.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-15,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.88,,,,,0.0,20.0,,,,,32.0,9.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-16,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.89,,,,,0.0,20.0,,,,,32.0,9.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-17,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.91,505189.0,267593.0,237596.0,48479.0,0.0,20.0,81.74,43.3,38.44,7.84,32.0,9.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-18,79276.0,0.0,5.0,1325.0,0.0,0.0,128268.77,0.0,8.09,2143.853,0.0,0.0,0.94,,,,,0.0,19.0,,,,,31.0,8.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-19,79302.0,26.0,3.714,1327.0,2.0,0.286,128310.838,42.068,6.01,2147.089,3.236,0.462,0.97,,,,,0.0,19.0,,,,,31.0,8.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-20,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.94,,,,,0.0,18.0,,,,,29.0,8.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-21,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.91,,,,,0.0,17.0,,,,,28.0,7.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-22,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.89,,,,,0.0,16.0,,,,,26.0,7.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-23,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.87,,,,,0.0,15.0,,,,,24.0,7.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-24,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.87,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-25,79302.0,0.0,3.714,1327.0,0.0,0.286,128310.838,0.0,6.01,2147.089,0.0,0.462,0.86,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-26,79336.0,34.0,4.857,1328.0,1.0,0.143,128365.85,55.012,7.859,2148.707,1.618,0.231,0.86,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-27,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.86,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-28,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.85,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-29,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.84,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-04-30,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.85,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-05-01,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.85,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-05-02,79336.0,0.0,4.857,1328.0,0.0,0.143,128365.85,0.0,7.859,2148.707,0.0,0.231,0.85,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-05-03,79393.0,57.0,8.143,1328.0,0.0,0.0,128458.076,92.226,13.175,2148.707,0.0,0.0,0.86,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
SUR,South America,Suriname,2022-05-04,79393.0,0.0,8.143,1328.0,0.0,0.0,128458.076,0.0,13.175,2148.707,0.0,0.0,0.86,,,,,0.0,14.0,,,,,23.0,6.0,0.001,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046.0,,,,
